smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134
CCN,-1.5197438,0.14632389,0.046165597,-0.4032726,2.1759322,0.9087989,0.9558792,1.4862454,-0.22911859,-3.4360898,2.7157557,0.12319522,-0.9124793,2.2094767,0.47450298,-3.0910888,-2.9044487,-0.53110975,3.9069653,0.16023931,-0.4864474,0.17862742,-1.3995368,1.1988362,-5.724011,-4.381478,-3.1273494,-3.8596058,3.876785,-0.07520731,0.8674302,0.44810063,3.002992,1.0317123,-0.011047237,-3.0298238,0.2395358,1.9679931,0.467456,-3.2250118,-3.3267927,3.7966626,2.4323828,-1.978286,0.61587113,1.7197269,1.4484569,2.3039675,2.8963673,0.21350886,1.1768845,0.9241565,-6.0249906,-0.06603823,-1.2015477,1.7241057,-0.014670799,-0.09912987,2.9217246,3.642335,4.123147,-0.20790458,-0.8544464,-4.147646,-2.9283316,0.7456455,-0.7512145,2.037761,-1.0165508,0.5999552,-1.3258072,-0.039959572,5.069734,-0.11639841,2.805475,-3.400357,0.7597811,1.1177093,0.25872532,0.74728817,4.2702255,-0.70456004,4.349521,0.79469514,3.788921,2.831944,-1.4533049,-2.4557695,-0.047882687,0.60985345,5.0959706,-2.3250303,0.4782954,-0.07532598,0.46638358,-0.056413375,-0.30610377,-1.1048671,-0.31067568,-1.0801978,-0.68392813,1.7803633,-0.6399925,0.7117502,-1.296392,0.014269289,0.27840793,0.26283556,-2.0118518,-2.9189122,-0.13226748,-1.8439417,0.035237875,-3.0077603,3.2976067,2.7487721,3.4056184,-1.9469655,-2.548377,-1.3408546,-2.330476,1.7765646,0.2916311,3.9862504,-0.9251623,-0.135533,1.1135334,-1.2032045,-0.7753587,-3.9764562,-1.5756506,2.4941206,-0.66633403,-1.9507574,1.9572849
NCCCCCCN,-0.6268853,0.044559263,0.046299394,-0.13239184,0.92750615,0.40728617,0.39828265,0.62850475,-0.076632336,-1.4226844,1.088418,0.047516815,-0.3674768,0.8920317,0.15175775,-1.2528151,-1.203744,-0.2047937,1.6194067,0.048171513,-0.18584113,0.07114999,-0.6329118,0.50154734,-2.348077,-1.7990316,-1.3310692,-1.6248558,1.6545186,-0.038157925,0.36969656,0.1588844,1.2481024,0.43985808,0.013389058,-1.2832369,0.07175641,0.80111516,0.1756083,-1.315596,-1.3528141,1.587772,0.99794054,-0.8607908,0.26290953,0.7320245,0.6211735,0.95024437,1.2474256,0.11062449,0.44792032,0.34789282,-2.5448053,-0.03292884,-0.46845374,0.6921454,0.0062085893,-0.045868557,1.170913,1.5642447,1.6906104,-0.1110245,-0.34551236,-1.6888607,-1.2235062,0.3219975,-0.30275616,0.8643176,-0.39741635,0.28442284,-0.5485118,0.003286995,2.1120825,-0.0484454,1.1374512,-1.4012583,0.32111305,0.42336017,0.07779165,0.30440235,1.798901,-0.27799088,1.7871269,0.30489865,1.6005137,1.1711798,-0.56295115,-1.0446105,-0.019274065,0.24713181,2.170762,-0.9341376,0.23809099,-0.018843455,0.18067421,0.001782395,-0.16204971,-0.4556091,-0.12452304,-0.48262915,-0.3345058,0.7019806,-0.23422486,0.26814258,-0.5039744,0.015334185,0.110354416,0.09186117,-0.86885154,-1.1986759,-0.058033615,-0.7256611,0.037962046,-1.3034374,1.3303447,1.1625216,1.4583452,-0.8087753,-1.0592575,-0.5137206,-0.98760706,0.71566594,0.115020074,1.6353079,-0.37191144,-0.053172708,0.49986058,-0.5377757,-0.30252135,-1.6576465,-0.6407583,1.0217483,-0.32923514,-0.83729225,0.8580198
N=C(N)N,0.031178724,-0.028558517,0.049454574,0.033799924,0.028213039,0.021783572,0.0113393115,-4.1936524e-05,0.05232094,0.026008938,-0.09241861,-0.020735666,0.059524372,-0.048524626,-0.07074549,0.04773899,-0.0048840493,0.03998541,-0.047572732,-0.035477992,0.06897898,-0.015951652,-0.08117235,-0.023788719,0.072741345,0.058247373,-0.039219975,-0.027041249,0.080161884,0.013780466,0.0114675965,-0.044020213,-0.009617094,0.031096626,0.026775293,-0.02497898,-0.014896754,-0.036926854,-0.055391237,0.085487455,0.05342915,-0.0051577296,-0.0019333996,-0.07206105,0.013631845,0.009822274,0.03207902,-0.00025999546,0.058809657,0.03255923,-0.10689333,-0.07848193,-0.04718277,0.015815495,0.07585769,-0.05496023,0.017339515,-0.0102219265,-0.07169812,0.0360376,-0.07236439,-0.03920833,0.027330305,0.07316898,0.024272826,0.01564781,-0.015483752,0.05036398,0.05225409,0.060917668,0.019529462,0.052710693,0.036304,-0.0092985295,-0.036395025,0.00938325,-0.009212644,-0.035905514,-0.048467778,-0.009866362,0.04130487,0.07656223,-0.05177865,-0.076820716,0.041073576,-0.017489657,0.06928645,-0.048887387,0.014758938,-0.0050901994,0.06973938,0.08849976,0.06603022,0.00019319728,-0.0055513307,0.024311602,-0.055934444,-0.014053064,0.011620822,-0.05489988,-0.06973686,-0.07751802,0.059407625,-0.03755433,0.0723692,0.0005887715,-0.04725248,-0.025756665,-0.040772773,0.058872104,0.013068521,0.08366216,0.051871456,-0.041719243,-0.05997943,0.036152624,0.080966935,0.030302566,0.0030917441,0.0841399,-0.044712096,-0.019522497,-0.0028261552,-0.092376396,0.027959436,-0.0036115916,0.056083314,-0.030103017,0.054159783,0.005365747,0.041328363,-0.026732765,-0.09242124,-0.026508931,0.059115857
C1CN2CCN1CC2,-0.07511747,-0.018093605,0.04614799,0.033525605,0.14986336,0.09652767,0.056382164,0.096086055,0.013868157,-0.17462115,0.078424044,-0.002961778,-0.030066848,0.076436944,-0.046034895,-0.1160108,-0.14953358,-0.006970884,0.19670211,-0.02411793,0.0012924038,0.0034602266,-0.1527544,0.06673463,-0.25384355,-0.19529194,-0.2217685,-0.23677742,0.28001553,-0.01746979,0.060240865,-0.022701755,0.1568986,0.076005,0.030055143,-0.198356,-0.031371184,0.07888951,-0.0076112766,-0.13093737,-0.13396579,0.21434078,0.108955175,-0.17070267,0.047243956,0.11935203,0.11253648,0.10807997,0.22562006,0.04768308,-0.0056445934,-0.011325583,-0.3814078,-0.014423991,-0.014605079,0.053399153,0.017119309,-0.016310774,0.08392491,0.26897806,0.1790984,-0.046995625,-0.03236459,-0.16032004,-0.16879836,0.061854713,-0.024340527,0.14091963,-0.015023828,0.0912934,-0.0671004,0.028476246,0.2739312,-0.010138364,0.10145715,-0.15848736,0.047422603,-0.0070178956,-0.031559795,0.03105985,0.26669008,-0.010070369,0.19693458,-0.0018640272,0.24506846,0.14165851,-0.013001092,-0.1686354,0.0007199695,0.02102372,0.35543615,-0.069622174,0.09060296,0.018091166,0.00036488846,0.037330315,-0.07263592,-0.055264693,-0.0058355965,-0.11228679,-0.11701399,0.029436737,0.018163122,-0.0062821247,-0.0080835,0.015900131,0.0064962497,-0.011345234,-0.16181625,-0.1318799,-0.010833526,-0.0308799,0.04049272,-0.24495646,0.108389094,0.17636295,0.25068682,-0.10408423,-0.13988237,-0.003207609,-0.1555804,0.056431364,0.002529473,0.17620933,-0.03235713,-0.002077954,0.120855734,-0.12008172,-0.006933868,-0.21611832,-0.060832046,0.10895035,-0.122880906,-0.14734071,0.17302574
c1cnc2cccnc2c1,0.30145788,0.06304852,0.011553515,-0.05953358,-0.03223228,-0.13905263,0.019611727,-0.11300109,0.21102014,0.3168452,-0.270647,-0.06663785,0.1481841,-0.1353723,-0.14487603,0.07312421,0.008822704,0.22654812,-0.2765206,-0.03693363,0.25223708,-0.11150749,-0.03431125,-0.19512466,0.40300494,0.22110425,0.32770634,4.361756e-05,0.060567554,0.2192329,0.099948496,-0.18317078,-0.1719968,0.013814334,-0.07956074,0.03754875,0.2690546,-0.027333148,-0.20778194,0.29599148,0.066136144,-0.041879267,0.10165171,-0.049617834,0.007488537,-0.23247826,0.048797842,-0.018044809,-0.15320212,0.03990295,-0.3532202,-0.12891212,0.03349963,0.08081175,0.30338886,-0.15242657,0.024036309,0.002827663,-0.07948648,-0.016581535,-0.30480805,-0.13207519,0.2098544,0.13070771,0.3000892,-0.12242246,-0.16343573,0.122636594,0.17514393,0.010404564,0.021295987,0.09907373,0.020592067,0.008248759,0.039850503,0.055873666,-0.18246886,-0.081616536,-0.06594716,-0.05736121,0.110468306,0.305367,-0.2665366,-0.14590459,-0.07050775,-0.10392773,0.20482022,-0.20247722,0.16631114,-0.0120125925,-0.0032152534,0.10620308,0.073502265,-0.24558263,-0.007273469,-0.10982052,-0.0038018152,0.0063747996,0.0015347153,-0.058258355,-0.087810375,-0.22501455,0.1323618,-0.0915816,0.056859717,-0.078853816,-0.28670076,-0.030507617,0.025955338,0.45753402,0.0014028759,0.2694706,0.098006934,0.31803763,-0.052565373,-0.14543161,-0.06060919,0.25214598,0.051518586,0.28675926,0.011621956,0.064618394,0.14530146,-0.2946223,0.08049533,0.05305115,0.08072741,-0.023790158,0.031189352,0.08632602,0.22785118,-0.03886264,0.008492023,0.22912498,0.054779943
CCCN(CCC)CCC,-0.31673765,0.009134956,0.046772294,-0.03844943,0.4907956,0.23122437,0.20426534,0.32940277,-0.023724068,-0.72018975,0.521538,0.020769797,-0.17780015,0.43147713,0.040267803,-0.6125227,-0.6112048,-0.09214592,0.82025135,0.0082168225,-0.080828965,0.034905076,-0.36443305,0.2577841,-1.1686721,-0.89769995,-0.7056219,-0.8432853,0.8799682,-0.026427701,0.19429094,0.058460064,0.634555,0.23506539,0.021731295,-0.6722214,0.013943687,0.39529097,0.07274912,-0.64750105,-0.6654359,0.8165383,0.49733433,-0.4717977,0.14115779,0.3872492,0.33344433,0.47756916,0.6725953,0.07593478,0.19263533,0.14659974,-1.3290043,-0.02152551,-0.21203314,0.3315243,0.011614969,-0.028149541,0.55977756,0.83711284,0.84135354,-0.075614884,-0.16820079,-0.8306558,-0.6300664,0.17492318,-0.14683373,0.45594975,-0.18305315,0.17479692,-0.27732667,0.017216183,1.0793548,-0.025390234,0.5535583,-0.7039243,0.16777912,0.18068646,0.016516693,0.15148085,0.9381734,-0.12903811,0.8932886,0.13230418,0.83746433,0.5927058,-0.25348598,-0.55219626,-0.008610378,0.119692646,1.150813,-0.44845867,0.15591626,0.0015511233,0.08106355,0.020823397,-0.11286413,-0.22956274,-0.05810029,-0.27417624,-0.21271546,0.32410145,-0.09296612,0.11270121,-0.22614649,0.01705299,0.052766465,0.033847585,-0.46941268,-0.5986608,-0.030857729,-0.33480734,0.03954571,-0.70953315,0.64268684,0.6077863,0.7796215,-0.41238192,-0.54089874,-0.22617549,-0.5200499,0.34452888,0.05213115,0.8143979,-0.18001224,-0.024168788,0.2868046,-0.30486163,-0.13689499,-0.8487382,-0.315579,0.5094682,-0.21299805,-0.44949973,0.47334158
CC1CNCCN1,-0.052387003,-0.020650268,0.045449093,0.040119298,0.11743298,0.08432206,0.043092243,0.07365441,0.016964208,-0.12354931,0.03625612,-0.0058554495,-0.015830848,0.043954074,-0.05414144,-0.069311604,-0.10575126,0.00041776372,0.13755973,-0.027881587,0.009396434,9.3631446e-05,-0.13234562,0.04811859,-0.16821632,-0.12905349,-0.1766377,-0.18000269,0.22401491,-0.016826674,0.048206735,-0.030566417,0.112316824,0.06104229,0.031100258,-0.15404502,-0.0355804,0.04919234,-0.015289625,-0.08253878,-0.08487235,0.15728286,0.07260348,-0.14244169,0.03871802,0.0939997,0.09220967,0.07298931,0.18337426,0.04480091,-0.024155848,-0.026106015,-0.29181933,-0.01402359,0.003659524,0.027555458,0.018296884,-0.01576462,0.03874749,0.21469882,0.116424,-0.04426057,-0.020018201,-0.09671668,-0.12561077,0.051273502,-0.012431586,0.11113893,0.0016669855,0.083767384,-0.047652807,0.0301058,0.19802667,-0.009176934,0.059412003,-0.107121475,0.03629725,-0.024041686,-0.03606376,0.019595541,0.20327792,0.0019220896,0.13146162,-0.014675625,0.18954408,0.09942509,0.009676091,-0.13267964,0.0018071731,0.012044293,0.28021115,-0.033797443,0.084203966,0.019535914,-0.007971793,0.039140172,-0.068374746,-0.03916804,-0.0008851215,-0.09735293,-0.107919596,0.0013587028,0.028705083,-0.017311722,0.01277893,0.01534218,0.0016530994,-0.016108744,-0.13312429,-0.088078685,-0.009272901,-0.0022032186,0.04071832,-0.2009092,0.057962395,0.13617867,0.20124929,-0.07537492,-0.102668524,0.017450236,-0.12128353,0.029043708,-0.0025415374,0.1159168,-0.018843245,8.263439e-05,0.10528433,-0.10172411,0.006229922,-0.1560082,-0.036613397,0.07103221,-0.11422485,-0.11871837,0.14469573
c1cc(-c2ccncc2)ccn1,0.37961298,0.08665847,0.0049143396,-0.087570496,-0.04658175,-0.18719462,0.017552868,-0.14224395,0.25403154,0.3937355,-0.31972554,-0.08200007,0.17312965,-0.15752874,-0.16512957,0.077012636,0.0071736947,0.27758494,-0.3434558,-0.04098919,0.30149132,-0.1371425,-0.025492191,-0.24366875,0.49152136,0.2645914,0.42434293,0.005053686,0.05513736,0.2754176,0.118200175,-0.21845801,-0.21537454,0.010708634,-0.111664005,0.05168873,0.3487637,-0.023127034,-0.2498782,0.35448688,0.06542063,-0.051206883,0.13619733,-0.04435212,0.006703827,-0.29401463,0.054525476,-0.02135572,-0.2096822,0.04088196,-0.42455703,-0.14273486,0.059027635,0.10208362,0.3615584,-0.17962947,0.022255184,0.0035225488,-0.07715603,-0.028600954,-0.36324576,-0.15365523,0.2560994,0.14623103,0.3762837,-0.1580855,-0.20420454,0.14378855,0.20831265,-0.0019137338,0.020981926,0.11151252,0.019330364,0.011962349,0.061096735,0.07002096,-0.23770836,-0.08880453,-0.06385954,-0.069321446,0.1372697,0.36754543,-0.3227004,-0.16762573,-0.09879686,-0.12607962,0.24310493,-0.24585971,0.20913354,-0.016004998,-0.01932595,0.114767335,0.07700713,-0.310517,-0.0068120547,-0.14528492,0.0104055405,0.012352292,-0.002470078,-0.056366906,-0.091862306,-0.26525056,0.1495871,-0.11010963,0.051416144,-0.099335976,-0.35199863,-0.029618911,0.0383656,0.5656301,0.0022709095,0.32009387,0.106380954,0.4128522,-0.05035501,-0.19423921,-0.096536696,0.31436723,0.06702034,0.34084922,0.024743076,0.08935583,0.18564251,-0.35050562,0.09468946,0.06507769,0.090976074,-0.019825313,0.0262046,0.10399247,0.27690193,-0.03938531,0.031385593,0.29424602,0.05753355
C1CC2CCC1CNC2,-0.07397986,-0.018221583,0.04613133,0.033844817,0.14827952,0.09591998,0.055707272,0.09497726,0.014015293,-0.17208251,0.07633995,-0.003097565,-0.029362269,0.07482052,-0.046445236,-0.113691166,-0.14736651,-0.0066015474,0.1937592,-0.024281284,0.0016913451,0.0032764263,-0.15174693,0.065826744,-0.24959902,-0.19200538,-0.21952657,-0.23397689,0.27724057,-0.017434888,0.059652086,-0.023109458,0.1546769,0.0752676,0.030124769,-0.1961551,-0.031591002,0.07742185,-0.007998029,-0.12853733,-0.13150664,0.21151249,0.10714956,-0.16930628,0.046807963,0.11809128,0.111533634,0.10633676,0.22353083,0.047533788,-0.006565165,-0.012061395,-0.37696457,-0.014407806,-0.013711724,0.052128024,0.017166374,-0.016271655,0.08169376,0.26629177,0.17600039,-0.046852026,-0.03176979,-0.15716574,-0.16665289,0.061326902,-0.023771556,0.13946086,-0.014210552,0.09091976,-0.06612491,0.028548948,0.2701347,-0.010076965,0.09938146,-0.15592536,0.046863563,-0.007876195,-0.0317752,0.030471072,0.2635341,-0.0094782375,0.19367301,-0.0024968348,0.24230607,0.13953681,-0.01189217,-0.166831,0.0007663121,0.020573575,0.35170943,-0.06784248,0.09029023,0.018175846,-3.3486634e-05,0.037410896,-0.07241996,-0.054466244,-0.0055922493,-0.1115533,-0.116535455,0.028054051,0.018694345,-0.006828759,-0.007051997,0.015865073,0.0062521463,-0.01156001,-0.16040695,-0.1296897,-0.010748317,-0.029473647,0.040498085,-0.2427535,0.10589905,0.17435177,0.24820362,-0.10264891,-0.13802499,-0.002167493,-0.1538781,0.055096816,0.0022975476,0.17322291,-0.031673912,-0.0019734483,0.12007122,-0.11918171,-0.0063085593,-0.21313863,-0.05962015,0.107056454,-0.12246557,-0.14591758,0.17161644
c1c[nH]cn1,0.011876327,-0.03296279,0.04983868,0.04621701,0.043942884,0.03550485,0.009613163,0.019834436,0.037176758,-0.010007717,-0.075619444,-0.01462713,0.038710434,-0.035899065,-0.061891545,0.037249856,-0.019853555,0.026395412,-0.014081245,-0.040273607,0.041872222,-0.007857302,-0.08269063,-0.008629097,0.031205498,0.03351015,-0.07267585,-0.042607687,0.09633918,-0.0062746713,0.008492352,-0.03172303,0.015961686,0.034839433,0.02942174,-0.049366534,-0.03354544,-0.02957122,-0.0478438,0.054923713,0.030783594,0.015631273,0.0027070325,-0.07738006,0.01805389,0.03882254,0.03510466,0.0061772484,0.08683061,0.030296724,-0.08259473,-0.06987837,-0.06866518,0.007987326,0.05192478,-0.043970898,0.014176404,-0.013345467,-0.06637568,0.066992275,-0.032081194,-0.03567005,0.014600106,0.053644314,-0.01070038,0.025845952,0.00023465045,0.052987553,0.045362055,0.05967687,0.0054218695,0.046009626,0.054502346,-0.017520592,-0.037345905,-0.003040094,-0.0007732585,-0.02846668,-0.03878046,-0.0011231368,0.0650565,0.049758926,-0.016464502,-0.061747786,0.063597195,0.0065583363,0.063503675,-0.056487177,0.0064809476,-0.0071570165,0.10444393,0.06646615,0.06924837,0.017615315,-0.007774068,0.039009072,-0.062022544,-0.017882291,0.007833093,-0.04991722,-0.08740756,-0.05537519,0.048419066,-0.038942255,0.06670924,0.012798637,-0.030309834,-0.02223263,-0.06338982,0.017587323,0.010847669,0.06880431,0.047325775,-0.08711902,-0.058623713,0.058186635,0.10414829,0.005945973,-0.0112268105,0.068134084,-0.045818925,-0.028620275,-0.014705645,-0.053196292,0.016273638,-0.009636469,0.06921929,-0.039609164,0.052896265,-0.024777511,0.023138508,-0.009281624,-0.100141406,-0.062240735,0.07169463
c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,0.7558501,0.19643179,-0.024643678,-0.22565535,-0.11487581,-0.41348785,0.005408979,-0.288237,0.46229535,0.76616454,-0.5575119,-0.15825264,0.29229105,-0.26080832,-0.2587824,0.09225336,-0.0019175783,0.5198506,-0.6720693,-0.05765771,0.5427751,-0.25931755,0.010796994,-0.47646305,0.9152918,0.47227946,0.8889132,0.029475437,0.028303549,0.5458135,0.20414074,-0.38218278,-0.4243165,-0.0062652193,-0.27254164,0.114966705,0.7337021,-0.005299695,-0.45072243,0.6437326,0.064222634,-0.093332455,0.30060196,-0.015701883,0.0017085872,-0.59512925,0.08515837,-0.033066377,-0.4838325,0.046119306,-0.7679591,-0.21110183,0.17987998,0.20201176,0.6400992,-0.30594373,0.009501642,0.0045766495,-0.06799992,-0.08531434,-0.6415425,-0.2547997,0.4772083,0.22349489,0.74517643,-0.32455382,-0.40055957,0.24309099,0.36456347,-0.06375198,0.023771346,0.17499852,0.015344846,0.02694252,0.16528723,0.14148295,-0.49942598,-0.122013316,-0.058647327,-0.13063319,0.2664098,0.66950285,-0.5928206,-0.2695837,-0.23330386,-0.2308323,0.4228593,-0.45374817,0.4148758,-0.035259258,-0.09406994,0.16306593,0.09050907,-0.6213059,-0.006176997,-0.31644496,0.0837255,0.043840405,-0.02208175,-0.04785621,-0.11162821,-0.4602077,0.23423693,-0.19788158,0.024122603,-0.19875501,-0.6604116,-0.020994574,0.09680478,1.0885087,0.0074540437,0.5671428,0.14505568,0.8720867,-0.04211913,-0.4303838,-0.26418984,0.60947454,0.14572442,0.6046266,0.085802585,0.2064856,0.38244912,-0.62635285,0.16587259,0.122288376,0.13622962,-0.00128733,-0.00021745637,0.18800102,0.5163738,-0.04339771,0.13700545,0.6070811,0.06926074
Nc1ccccc1N,-0.010881444,-0.024987359,0.043596543,0.05313609,0.06382844,0.057400547,0.019048601,0.030012477,0.025585204,-0.039796863,-0.04251157,-0.011828362,0.01546647,-0.014703397,-0.05873733,0.009635065,-0.03725124,0.016976248,0.028300231,-0.041546658,0.024028564,-0.0028213244,-0.09056622,0.010538697,-0.021577127,-0.010695692,-0.10562442,-0.07924745,0.12982875,-0.015821904,0.016985195,-0.03207535,0.041262977,0.037636116,0.028819136,-0.07942014,-0.037403345,-0.006715212,-0.028035568,0.009470783,-0.0016469769,0.053131785,0.01168384,-0.092673235,0.027595602,0.057168264,0.050352655,0.019706601,0.109253764,0.032495752,-0.061074525,-0.052058347,-0.12403482,-0.0054930104,0.03754595,-0.020988943,0.020472372,-0.01752006,-0.04353397,0.111140355,0.012915924,-0.0354821,0.004578864,0.01591441,-0.048300076,0.035281613,0.0035510627,0.06100155,0.032953884,0.067368455,-0.01692749,0.039487295,0.08071459,-0.012738267,-0.01848527,-0.02389165,0.015858168,-0.037989505,-0.038281914,0.0056538405,0.102896675,0.025815127,0.023393657,-0.044005807,0.09758362,0.033109203,0.04809883,-0.07661864,0.0054890453,-0.005576086,0.15097727,0.037707854,0.078589804,0.023337364,-0.01733212,0.03833631,-0.06697504,-0.019352507,0.0036014272,-0.06281269,-0.09395093,-0.041673176,0.039391868,-0.038960937,0.050453477,0.019163867,-0.010343004,-0.01897216,-0.07968214,-0.015186373,-0.00015955744,0.05249386,0.043754026,-0.12381837,-0.03235635,0.077418625,0.12670755,-0.023587827,-0.036161557,0.05041475,-0.06237598,-0.018492075,-0.016013943,0.0016787611,0.0025108662,-0.0030765124,0.0811821,-0.062117666,0.038678445,-0.05676197,0.0047140513,0.009065721,-0.10421698,-0.08188819,0.09368486
NCCNCCN,-0.7164556,0.05474838,0.046210106,-0.15951627,1.05365,0.45813406,0.4542859,0.7148771,-0.091891155,-1.6255683,1.252136,0.055302612,-0.42222473,1.0250041,0.18397814,-1.4377675,-1.3748299,-0.23727915,1.8502692,0.059757374,-0.21615487,0.081642255,-0.710465,0.5719539,-2.6886873,-2.0593386,-1.5116824,-1.8506058,1.8781741,-0.041544363,0.42030203,0.18792756,1.4252872,0.4989786,0.010937341,-1.4597236,0.08844064,0.9183483,0.2054325,-1.5085578,-1.5512878,1.8105379,1.1425252,-0.97309077,0.2980775,0.83158433,0.7042284,1.0867667,1.413411,0.12061246,0.52168226,0.4060833,-2.8959987,-0.03619229,-0.5424916,0.79630667,0.0046344306,-0.050946902,1.34742,1.7743297,1.935942,-0.12131854,-0.39673334,-1.9367005,-1.3948644,0.36447918,-0.34776822,0.98220855,-0.45930892,0.3160395,-0.6268122,-0.000714086,2.410399,-0.055087533,1.306103,-1.6026868,0.36538583,0.4934488,0.09548787,0.3486197,2.0474727,-0.32104605,2.0452611,0.3547628,1.8208746,1.3382537,-0.6523324,-1.1868644,-0.022359977,0.28394046,2.46529,-1.0744041,0.26177716,-0.02477212,0.20948507,-0.0036816671,-0.17630142,-0.52092475,-0.14374876,-0.54283345,-0.36970502,0.81111974,-0.2750499,0.31303114,-0.5842382,0.014882814,0.12699795,0.10856645,-0.9842243,-1.3719715,-0.06587145,-0.83852655,0.037530553,-1.4749874,1.5289361,1.322742,1.6543907,-0.92328405,-1.2089615,-0.59677684,-1.1226493,0.822871,0.13314751,1.8723661,-0.4272722,-0.061518997,0.5613755,-0.6050571,-0.35035565,-1.8913243,-0.73466843,1.1697186,-0.36279517,-0.9492791,0.96915376
CC(N)c1ccccc1,-0.023451783,-0.021779561,0.043292943,0.05154971,0.08207078,0.068779245,0.026702456,0.041432165,0.023696456,-0.06574932,-0.015374087,-0.00977539,0.0052405763,0.0070916116,-0.06068852,-0.015814882,-0.05717489,0.012545887,0.06760279,-0.0366419,0.019198442,-0.0026309183,-0.10743779,0.024441129,-0.06873177,-0.05093723,-0.1288164,-0.113970146,0.15972,-0.01797282,0.030140743,-0.03400386,0.06352449,0.042686038,0.031370956,-0.1034254,-0.038078956,0.014689505,-0.023440238,-0.024704292,-0.029807981,0.08841407,0.031752568,-0.10632464,0.033396382,0.066273354,0.0646476,0.032553986,0.13192068,0.038538195,-0.049429387,-0.042259168,-0.1816365,-0.012669066,0.029307313,-0.005161412,0.021375421,-0.016705982,-0.017631952,0.1479864,0.046160623,-0.03882029,-0.004215803,-0.021414474,-0.07568026,0.0399912,0.0016008504,0.074255906,0.023448803,0.075188324,-0.02904417,0.037075423,0.1148142,-0.010734154,0.006795615,-0.048837483,0.023925044,-0.038656756,-0.039245673,0.007268601,0.13569619,0.015449766,0.0587511,-0.033373132,0.12733398,0.05479084,0.035096575,-0.09319777,0.0067428625,0.0004592836,0.19430211,0.013407644,0.080932185,0.019484824,-0.0153470915,0.039472166,-0.06751884,-0.020946566,0.002272727,-0.07707634,-0.09884907,-0.031388115,0.037371054,-0.03486718,0.036940042,0.01675379,-0.005790991,-0.020398915,-0.09615963,-0.037328057,-0.00668689,0.032853965,0.043377336,-0.14844945,-0.0022494495,0.09285918,0.1472185,-0.04522488,-0.056814075,0.037015103,-0.0798316,-0.0040781833,-0.011907945,0.041145172,-0.0043201447,-0.0004145652,0.08868312,-0.07821286,0.027286412,-0.08892085,-0.008651471,0.03037642,-0.10623337,-0.08879617,0.11172293
