smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134,encoded_mdes_135,encoded_mdes_136,encoded_mdes_137,encoded_mdes_138,encoded_mdes_139,encoded_mdes_140,encoded_mdes_141,encoded_mdes_142,encoded_mdes_143,encoded_mdes_144,encoded_mdes_145,encoded_mdes_146,encoded_mdes_147,encoded_mdes_148,encoded_mdes_149,encoded_mdes_150,encoded_mdes_151,encoded_mdes_152,encoded_mdes_153,encoded_mdes_154,encoded_mdes_155,encoded_mdes_156,encoded_mdes_157,encoded_mdes_158,encoded_mdes_159,encoded_mdes_160,encoded_mdes_161,encoded_mdes_162,encoded_mdes_163,encoded_mdes_164,encoded_mdes_165,encoded_mdes_166,encoded_mdes_167,encoded_mdes_168
CCN,2.0833287,-3.5324738,-0.49500743,0.62009573,-0.24863157,1.0451891,0.57720304,0.36250272,-0.37639385,-1.2510359,-0.6251719,-1.5862792,1.3703986,1.2445928,-0.005548194,-1.3728325,-2.0942948,0.78644055,-0.602479,-1.833456,-0.809813,-1.3216891,-2.8636084,0.50243556,0.048990916,-1.299129,1.51599,-2.0876892,-0.06586778,-1.486929,-0.34620228,-0.63928086,0.83360547,3.24837,-0.08248698,-1.475301,-2.0133014,2.9618526,0.816844,-0.060507696,0.07235026,0.10762568,0.038431764,0.6838635,0.09234799,2.4899502,-1.5478432,-0.72699887,0.5832659,1.2987336,-1.8715659,0.1450291,0.024002492,-2.714262,-0.16604477,-1.5523447,0.33242828,1.4849776,-1.5643052,1.5388849,0.39233086,0.19341902,-1.793644,1.0088876,0.49948415,0.7142823,0.81722033,-2.3526075,-0.068938375,-0.3559872,1.0009544,-2.500733,-0.37865075,1.4561718,2.509712,1.0512948,0.75729823,-2.1224186,-0.33150622,0.7630587,-1.0581912,-1.1560181,0.9754352,0.12221192,-0.25964835,-0.7946304,-1.3754445,-0.44302016,-1.418137,0.23094329,-0.7609523,-1.3514047,-0.4755393,-0.3408928,-0.24901141,-1.7779795,-0.9195796,0.47848046,1.2164658,-1.0310825,0.5151497,0.98266625,-0.036320936,0.013862327,-1.5400208,1.2851738,0.86657953,-2.2251277,0.03713651,-0.29278108,1.3642722,1.568038,-0.3111405,0.24144083,1.3123631,-1.3084599,0.19331102,-0.90055984,-0.20354217,-0.33775872,-1.5932708,-0.36853305,1.6412331,1.6038516,0.21726024,1.1534101,-1.957865,-0.3959658,0.40521967,-0.034729388,0.16049471,-0.8069849,0.55235523,-1.9697553,-0.18512076,1.1044619,-0.62137675,0.3000906,-0.35076904,1.6079814,1.4144943,1.0183697,-0.730946,-0.1766313,-0.110101424,-1.3014897,0.5270124,0.5372242,-0.6375476,0.37272894,-0.5285515,-0.30628058,0.9874722,-1.1446693,-1.1686885,-0.30454126,-0.1180546,-0.07135437,-0.4836652,2.2438006,-0.6483438,-0.49381876,2.0311446,-2.2826676,0.11135168,1.9664931,0.88073045,-0.31818506,-2.2731237
NCCCCCCN,1.0054313,-1.7497895,-0.22860685,0.34399214,-0.12491112,0.5441989,0.3180122,0.18707773,-0.17906274,-0.66390663,-0.3349651,-0.8426673,0.6765764,0.6240202,0.025629804,-0.6521002,-1.0277095,0.43403766,-0.29989126,-0.9513779,-0.39409083,-0.66707784,-1.4538567,0.25468108,0.03610805,-0.65703124,0.790571,-1.0313258,-0.0005974695,-0.7388624,-0.15722781,-0.33459207,0.41255042,1.6086166,-0.038613822,-0.743874,-1.0278436,1.4956082,0.40458348,-0.010973584,0.016883682,0.027158394,-0.019136418,0.300303,0.041088745,1.2404283,-0.7958108,-0.34075582,0.27521738,0.6820214,-0.9392314,0.04193631,-0.015861027,-1.3547341,-0.058480434,-0.7575473,0.19598451,0.71785665,-0.80637145,0.7873884,0.2108446,0.102407925,-0.875289,0.5241728,0.24277297,0.3859282,0.38185883,-1.2061875,-0.052435186,-0.17335926,0.5036799,-1.2923124,-0.18371648,0.71273476,1.2362906,0.51043713,0.34705445,-1.0695698,-0.15355515,0.37107536,-0.5554347,-0.54671985,0.4499684,0.04051459,-0.102489546,-0.39548597,-0.71007,-0.21284248,-0.7070891,0.11370634,-0.40671816,-0.65537214,-0.2323837,-0.16881624,-0.10255343,-0.91731966,-0.44584042,0.21537077,0.58340496,-0.52147895,0.27994883,0.47523892,-0.014703978,0.013042569,-0.76098156,0.64892745,0.40826607,-1.138117,0.019437687,-0.16731167,0.66403,0.78338414,-0.14309235,0.1428265,0.66716796,-0.6682762,0.10288826,-0.41292566,-0.10843127,-0.15023603,-0.7719645,-0.18709762,0.7998401,0.8287751,0.10992777,0.59252614,-0.98202705,-0.19912836,0.16901626,-0.017812027,0.084502794,-0.38696003,0.30768248,-0.9536924,-0.1278689,0.5258021,-0.33668742,0.17192927,-0.20591526,0.79913276,0.6980164,0.5287533,-0.38952217,-0.093468435,-0.056815006,-0.6518704,0.26047903,0.2960193,-0.32888588,0.18178447,-0.2721238,-0.12830949,0.4780451,-0.5934344,-0.61478746,-0.12751606,-0.08809063,-0.011662841,-0.2717075,1.149733,-0.33950523,-0.26681343,0.98705024,-1.1598121,0.05050797,0.99920905,0.4514485,-0.13451251,-1.1031108
N=C(N)N,-0.016417138,-0.031319845,0.022588784,0.07532757,0.00708784,0.0775157,0.06754929,0.026291206,0.0007009655,-0.07541817,-0.06213562,-0.09650338,0.008356918,0.030304696,0.04326255,0.03161309,-0.012546737,0.07915437,-0.020067584,-0.10163379,0.008538253,-0.012124091,-0.09867279,-0.0059232977,0.020906407,-0.031393528,0.09968316,0.0067897104,0.047589693,-0.015947707,0.049353987,-0.038427256,-0.0017898808,0.025706928,0.014905995,-0.029142829,-0.07728439,0.09578732,-0.0033602081,0.039079785,-0.025490222,-0.047188208,-0.06781369,-0.06988755,-0.000854932,0.03529051,-0.06770228,0.039315645,-0.028527336,0.111871615,-0.031212403,-0.057182286,-0.073451236,-0.04730954,0.025974907,0.03898471,0.07085708,-0.018414713,-0.06262003,0.06662561,0.011108815,0.016654816,0.016236885,0.048796587,-0.0030462279,0.06987868,-0.03352551,-0.100021645,-0.03740413,0.0068232073,0.030099839,-0.13298047,0.013694299,-0.0038171113,0.010076717,-0.017238643,-0.038884215,-0.031556915,0.017925126,0.01055892,-0.07301081,0.028187051,-0.06525807,-0.031866767,0.047383532,0.010410267,-0.06248122,0.007625332,-0.015999068,0.010276217,-0.06718697,0.0077747907,0.0026341444,-0.009764751,0.04195448,-0.097852774,0.007883893,-0.059278928,-0.041149728,-0.016225323,0.042669922,-0.017735679,0.016645873,0.034122333,-0.015961409,0.037324905,-0.018419206,-0.09888184,-0.008313619,-0.036555804,0.0023637805,0.021199036,0.020796044,0.04893953,0.04302046,-0.07201818,0.009658843,0.054544054,-0.0066995015,0.03506828,0.022588797,-0.03113344,-0.014520332,0.08175092,0.0065758983,0.058097824,-0.04536959,-0.0068903556,-0.052530646,-0.0047568693,0.0066014025,0.02102027,0.07274167,0.022805585,-0.060835533,-0.025885735,-0.06322552,0.043266483,-0.053590257,0.0068115667,0.021358784,0.040341888,-0.072125345,-0.020355154,-0.014307515,-0.005698614,-0.003946895,0.061758883,-0.038296066,-0.0021378566,-0.022824734,0.046652667,-0.003645517,-0.06861117,-0.08356449,0.046338975,-0.06594564,0.05374343,-0.05841565,0.09798241,-0.037813485,-0.0508794,-0.030373372,-0.07714019,-0.0027189348,0.054294173,0.0352029,0.023458779,0.015172876
C1CN2CCN1CC2,0.19290346,-0.4048321,-0.026741806,0.1340348,-0.028232321,0.16722955,0.12295699,0.058191165,-0.026005086,-0.21806881,-0.12202945,-0.278052,0.15499666,0.15604798,0.045847084,-0.109818146,-0.22433771,0.16815883,-0.072566085,-0.28250152,-0.08171076,-0.1706397,-0.39121556,0.065631956,0.025466025,-0.17070249,0.24362434,-0.23490465,0.048724454,-0.17353176,-0.010840464,-0.10543914,0.09587142,0.3715051,-0.004978362,-0.19138414,-0.28418928,0.39278057,0.09249847,0.023984302,-0.022487478,-0.03240305,-0.059221976,0.010577802,0.004670322,0.30016682,-0.2252487,-0.051539905,0.038789917,0.2183853,-0.23648599,-0.03609387,-0.045561966,-0.33048075,0.0211621,-0.15672572,0.093071215,0.14046782,-0.23663843,0.22094421,0.07053889,0.0375897,-0.18476483,0.1574388,0.051764097,0.13961585,0.054864235,-0.33966804,-0.039407816,-0.033948943,0.13006365,-0.37809142,-0.03489497,0.1512534,0.27621436,0.10170398,0.041839566,-0.27348256,-0.018538639,0.07873652,-0.17731087,-0.088937156,0.05239661,-0.02018663,0.016473038,-0.093745716,-0.20610335,-0.03862849,-0.16863729,0.027597625,-0.14138736,-0.1359424,-0.047235925,-0.037125744,0.0053451993,-0.26913258,-0.0909522,0.016727671,0.10681311,-0.13669257,0.10502379,0.09312693,0.004636856,0.012698792,-0.17510146,0.16804492,0.06563013,-0.3188413,0.0034176875,-0.07089633,0.13507703,0.19116056,-0.020086626,0.06944115,0.18093184,-0.18867517,0.035904016,-0.04531028,-0.037221864,-0.007017985,-0.1533336,-0.051451616,0.16574866,0.24600999,0.026802458,0.1716088,-0.2504339,-0.049110465,-0.0088104345,-0.004178369,0.029297175,-0.07033402,0.12293418,-0.1896436,-0.08015637,0.09191216,-0.12329267,0.07439193,-0.09660373,0.18951163,0.16076657,0.15851319,-0.1309137,-0.03349153,-0.014988283,-0.15714142,0.056656517,0.11279091,-0.100506,0.037076216,-0.07977083,0.00681825,0.09514256,-0.18097374,-0.19660576,0.007020116,-0.06636413,0.033585347,-0.10874425,0.3254168,-0.10711567,-0.09521861,0.19918269,-0.31414187,0.003914913,0.27333823,0.12634802,0.0013318472,-0.22022128
c1cnc2cccnc2c1,-0.11300501,0.1775971,0.10335629,-0.041613903,-0.02729235,0.037321985,0.023482239,0.025670351,-0.018202957,-0.07344405,-0.11413817,0.040785346,0.0055515096,-0.046897955,0.055540137,0.17763385,0.025359709,-0.023140509,-0.16188991,-0.026108142,-0.00031416118,0.015359757,0.05095128,0.0027496568,0.16485143,-0.045529023,-0.022337496,-0.046813544,0.054295134,0.20661093,0.025910355,0.15512666,0.060317095,-0.039448246,-0.014238875,0.20039305,-0.032379467,0.016362205,-0.100643024,0.0076114796,0.06804553,-0.022013962,0.017619744,-0.054143045,-0.0067732297,-0.050870214,-0.017373305,0.14697883,-0.057752546,-0.08305316,0.21785177,-0.14625585,-0.15063791,-0.054262377,-0.09621983,0.08554959,0.000520885,0.019033805,0.0634535,0.04112655,-0.10983733,-0.10501266,0.27005452,-0.15554199,0.05937995,-0.050167874,-0.08127372,-0.009085193,-0.10494873,0.19443777,0.079459555,-0.024616294,-0.07992174,-0.19889982,-0.096069254,-0.06606504,0.081542805,0.20169294,-0.056890972,0.12071262,-0.098253846,0.24564803,-0.23620492,-0.026229627,0.11037425,0.3005655,-0.01913751,0.006076066,0.12429072,0.056612585,0.020574149,0.15157717,0.17534761,0.09118888,0.03452242,-0.03350658,0.0077348035,-0.03385506,-0.19202894,-0.0934375,0.0036346056,-0.05213069,-0.060194265,0.03499916,0.043006994,-0.036408566,0.15603167,0.064741254,-0.029240413,-0.01337569,0.036549367,-0.055093054,-0.048708748,0.12102723,-0.018989876,-0.012267649,-0.04258516,0.16100824,0.015084601,0.06782317,0.040338427,0.003560532,-0.010109112,0.20095892,0.040411085,0.016931428,0.0034429627,-0.016408494,-0.035084907,-0.0017999983,-0.0065567996,0.15377004,-0.057528395,0.22943603,-0.10966282,-0.06410734,-0.07814687,0.033732206,-0.015894208,-0.07451046,-0.008301332,-0.0056450963,-0.12956212,-0.044300567,-0.0447542,0.120784834,-0.045486927,0.03226978,0.0026559308,-0.0331681,0.017480649,0.09243961,-0.004900992,-0.03456667,-0.05002829,0.037527155,-0.14122668,0.04068081,0.057017926,0.024991982,-0.005154915,-0.23058094,-0.075661026,-0.04242115,0.063855715,0.020779636,-0.09047989,-0.04916848,0.18703566
CCCN(CCC)CCC,0.5675498,-1.027847,-0.12052749,0.23210768,-0.0752476,0.3409333,0.21308304,0.11588854,-0.09985243,-0.4261424,-0.21691225,-0.5418826,0.39556277,0.37291002,0.03759539,-0.35932642,-0.5952237,0.2918509,-0.17640622,-0.5937418,-0.22560146,-0.4020097,-0.88310134,0.15449598,0.03131931,-0.3971657,0.49698514,-0.60413915,0.026023827,-0.43596727,-0.08120054,-0.21111953,0.24178721,0.94427496,-0.020889323,-0.4469263,-0.6294935,0.9016757,0.23863938,0.008227695,-0.0057611167,-0.005578637,-0.04244592,0.1439136,0.019433895,0.73435086,-0.49155295,-0.18573956,0.1509023,0.43191546,-0.5617476,0.00073227286,-0.0325956,-0.80416423,-0.014388047,-0.43606997,0.14074098,0.40713137,-0.49947768,0.4827938,0.13804324,0.06581481,-0.50267994,0.3284674,0.13938437,0.25329307,0.20516703,-0.7416362,-0.045961704,-0.099322304,0.30206233,-0.80311096,-0.10468045,0.41147715,0.72067827,0.2918364,0.18105921,-0.64347684,-0.08166266,0.21247591,-0.35186353,-0.29883623,0.23660173,0.0070892535,-0.03844133,-0.23408183,-0.4409623,-0.1203328,-0.41945124,0.0662388,-0.26254883,-0.3738972,-0.13386518,-0.09961648,-0.043198023,-0.56822395,-0.2534559,0.10917557,0.32739508,-0.3150819,0.18475965,0.27003357,-0.006711263,0.01154729,-0.44589108,0.3906686,0.22309196,-0.69734,0.01202734,-0.116620705,0.3804439,0.46546808,-0.07426357,0.10288732,0.40661675,-0.40894556,0.06620787,-0.21522485,-0.07039592,-0.074416265,-0.43913746,-0.11254516,0.45893168,0.5149856,0.06607455,0.36523676,-0.5870863,-0.11926228,0.07382892,-0.011901204,0.05458398,-0.21656966,0.20912549,-0.54165524,-0.10393531,0.29085693,-0.22144224,0.11949805,-0.14727738,0.47195917,0.4075216,0.33054304,-0.2518572,-0.060555715,-0.034868315,-0.38968265,0.15297137,0.19911322,-0.20322874,0.10564989,-0.1682285,-0.056221183,0.27149653,-0.36969835,-0.38990244,-0.056198776,-0.07631266,0.012139779,-0.1857806,0.70574087,-0.21464327,-0.1750415,0.5639709,-0.70487016,0.025255164,0.60795593,0.27717713,-0.05965859,-0.6284374
CC1CNCCN1,1.0651927,-1.846383,-0.24352488,0.35879007,-0.13082823,0.5713657,0.33217618,0.19720045,-0.18849307,-0.6956318,-0.35135186,-0.8824331,0.714211,0.6572219,0.02421233,-0.6923157,-1.0860567,0.45314032,-0.31698796,-0.99946314,-0.41680628,-0.7019339,-1.5297762,0.26770198,0.035916883,-0.6915646,0.8296377,-1.088069,-0.004247695,-0.77895045,-0.16659063,-0.35080034,0.43585724,1.6982282,-0.04103115,-0.78442955,-1.0800668,1.5758244,0.425872,-0.012937199,0.020001322,0.03201486,-0.01603359,0.32223946,0.045134313,1.3081433,-0.8360855,-0.36025006,0.29165027,0.71572804,-0.98941094,0.046838947,-0.013290405,-1.4284549,-0.065041505,-0.80010474,0.20335695,0.759519,-0.847072,0.8280537,0.21976212,0.10720373,-0.92583,0.5499996,0.2554661,0.40319538,0.40572768,-1.2686307,-0.05314825,-0.18329184,0.5309264,-1.3578941,-0.19433185,0.7528063,1.3054715,0.5393729,0.3688989,-1.1265883,-0.16319923,0.3925095,-0.5822323,-0.58084494,0.47935086,0.045594007,-0.11092128,-0.41700265,-0.7457093,-0.22489165,-0.74499553,0.1202816,-0.42673334,-0.69308114,-0.24565203,-0.17749614,-0.11048335,-0.96480346,-0.47211853,0.22908118,0.61752504,-0.54879063,0.29292595,0.50329614,-0.015119385,0.013734564,-0.8025362,0.68419,0.43274617,-1.1973549,0.020191716,-0.17357107,0.7016038,0.8258567,-0.15280774,0.14778486,0.7011905,-0.70322186,0.10770124,-0.43966693,-0.11252118,-0.16073865,-0.81744874,-0.19833688,0.8456453,0.87050647,0.116404235,0.6233462,-1.034797,-0.20961131,0.18175845,-0.018039653,0.08819657,-0.41037565,0.32070005,-1.0092407,-0.13199708,0.5579394,-0.3521987,0.17946884,-0.21346365,0.8423808,0.7372916,0.5549319,-0.40760043,-0.097187266,-0.06056217,-0.6858007,0.2745623,0.30855668,-0.34617344,0.1909306,-0.2863794,-0.13836972,0.50590295,-0.6239187,-0.64600945,-0.13657671,-0.08925502,-0.014320023,-0.2834014,1.2098755,-0.3559893,-0.27893227,1.0436119,-1.2214023,0.05410967,1.0508693,0.47533497,-0.14535944,-1.1670595
c1cc(-c2ccncc2)ccn1,-0.12344523,0.19773047,0.11255303,-0.060740124,-0.02919957,0.036118925,0.01934271,0.02508174,-0.02574411,-0.07817951,-0.12835392,0.057531584,0.0072290823,-0.05451456,0.053157113,0.19637372,0.020778183,-0.037469815,-0.18466558,-0.021582995,-0.0027984492,0.01893359,0.06833322,0.0043294276,0.18580666,-0.05559308,-0.033207387,-0.061605517,0.052536115,0.23550104,0.018102892,0.18506552,0.069980755,-0.03899973,-0.017887719,0.23217228,-0.0368862,0.016918525,-0.1083186,-0.001250241,0.0854857,-0.014672715,0.03194631,-0.05153641,-0.0096781235,-0.059767496,-0.012736646,0.16043025,-0.057583254,-0.10735908,0.2524487,-0.15970044,-0.16525197,-0.06507578,-0.11615781,0.09030576,-0.001547724,0.030020624,0.081580244,0.041770294,-0.13052885,-0.123897634,0.30878443,-0.18351835,0.07141882,-0.06519773,-0.09023758,-0.00041855872,-0.114804804,0.22641417,0.08971327,-0.021336176,-0.096438244,-0.22245254,-0.10512009,-0.06916764,0.10293749,0.23241617,-0.07064793,0.14157222,-0.10560481,0.27317825,-0.25988162,-0.02470132,0.12355361,0.34638783,-0.016859986,0.006145885,0.13975543,0.06344303,0.033638757,0.16730405,0.20425405,0.1073783,0.03219175,-0.031943843,0.0071641635,-0.033456396,-0.21574736,-0.10864806,0.0002325587,-0.050754115,-0.07163362,0.033413664,0.04458699,-0.040917158,0.18679675,0.08014417,-0.032351628,-0.011649864,0.047587365,-0.06388471,-0.05805568,0.12857619,-0.023835227,-0.009523056,-0.04884144,0.17634705,0.013670321,0.070378944,0.04188127,0.009153802,-0.006479554,0.22302127,0.043871008,0.015676135,0.0042402567,-0.017418696,-0.033535264,-0.0014155465,-0.010330511,0.17342122,-0.07373053,0.25639552,-0.11572573,-0.06448366,-0.08125264,0.034463227,-0.011842258,-0.08195798,-0.005688709,-0.012672015,-0.14929074,-0.049895864,-0.047140308,0.13671282,-0.049840994,0.026211342,0.007059492,-0.037781272,0.024126325,0.10212426,-0.004421398,-0.031733043,-0.04808068,0.03325851,-0.15541339,0.03849577,0.07233372,0.022133287,5.387515e-05,-0.26223618,-0.07578599,-0.0394499,0.07345382,0.023457035,-0.10582761,-0.062273417,0.20846833
C1CC2CCC1CNC2,0.2798488,-0.55157804,-0.04877856,0.15733276,-0.040325545,0.20764917,0.14427565,0.07097538,-0.04458946,-0.2674954,-0.1431044,-0.34126064,0.21134102,0.20700826,0.044077087,-0.16768442,-0.31124765,0.1975611,-0.096072085,-0.3559574,-0.11550421,-0.22560461,-0.507117,0.08741447,0.027478896,-0.22442323,0.30339193,-0.322182,0.043713193,-0.23527487,-0.028514002,-0.1305171,0.13009182,0.5061359,-0.009176668,-0.25090897,-0.36576787,0.51173425,0.12736702,0.020350348,-0.01919017,-0.026674807,-0.05564691,0.04151385,0.0072465,0.4022611,-0.2885561,-0.08365457,0.06631611,0.2680173,-0.31305268,-0.02737489,-0.042809382,-0.4414959,0.013199881,-0.22319354,0.104464024,0.20286271,-0.29843694,0.28288844,0.08746766,0.04365988,-0.25858638,0.19806369,0.07309376,0.1664322,0.089984335,-0.43425322,-0.041225456,-0.04964699,0.16990441,-0.47829664,-0.051773023,0.21262665,0.3809422,0.14688027,0.0738924,-0.3610376,-0.033823542,0.109375425,-0.2183402,-0.1373165,0.09535013,-0.013928086,0.0034444015,-0.12709403,-0.26192385,-0.058477923,-0.22804399,0.036206756,-0.16931759,-0.1913402,-0.06796488,-0.052228473,-0.005748119,-0.33922717,-0.12843822,0.038879223,0.15849742,-0.17919298,0.123601854,0.1345968,0.0007548407,0.011504192,-0.23886326,0.22048412,0.10260386,-0.4078062,0.005688222,-0.08218379,0.19286087,0.25568655,-0.03221761,0.07770931,0.23443344,-0.240256,0.042671885,-0.08512071,-0.045365367,-0.023007158,-0.22037466,-0.06539608,0.23470145,0.3093769,0.036372066,0.21655758,-0.32903036,-0.06570744,0.011113223,-0.0066399905,0.03552772,-0.10439791,0.14358644,-0.27199954,-0.08613528,0.138044,-0.14665899,0.08503492,-0.10865775,0.2562123,0.21783136,0.19946408,-0.15951173,-0.03977335,-0.019554252,-0.21315971,0.08053244,0.13387933,-0.12388402,0.05409749,-0.1005743,-0.008261938,0.13656951,-0.2245746,-0.24169157,-0.008129194,-0.06873589,0.027622817,-0.12754194,0.41444388,-0.13229947,-0.11410649,0.28508058,-0.4055665,0.00882343,0.35193,0.16166887,-0.012122136,-0.31556123
c1c[nH]cn1,-0.032021422,0.002266787,0.030043863,0.06826188,0.0019170605,0.07198561,0.06491296,0.024751168,-0.0019944608,-0.07133416,-0.057822984,-0.08618532,0.00074661337,0.020482954,0.050385363,0.048732646,-0.0010945313,0.07312793,-0.025310164,-0.089296885,0.011892963,-0.0053838817,-0.07517488,-0.0050049215,0.029476073,-0.024648352,0.0807688,0.009773571,0.050022554,0.002703894,0.052276775,-0.023614716,0.0020984658,0.007312868,0.009541318,-0.012300237,-0.064981714,0.07874847,-0.017271563,0.043208845,-0.020488817,-0.04947228,-0.06285796,-0.07144788,0.0022074583,0.01801745,-0.058175363,0.046860658,-0.032149438,0.09500139,-0.009818097,-0.06856052,-0.07665859,-0.04119336,0.018219437,0.048059814,0.05541494,-0.019426517,-0.0523139,0.059319563,0.0011478635,0.0104006985,0.03247136,0.03322811,-0.0032896115,0.056444637,-0.03353496,-0.081518024,-0.04694307,0.012758521,0.03381605,-0.11402738,0.007998074,-0.02083477,-0.006663386,-0.028587108,-0.031908643,-0.009029174,0.01103759,0.014039274,-0.06754777,0.042965457,-0.081028864,-0.031774044,0.048450373,0.03310925,-0.055683028,0.008390611,-0.0021602958,0.018847495,-0.060577802,0.02663135,0.01052079,-0.0020122603,0.04647505,-0.0851857,0.013948822,-0.059119273,-0.05525524,-0.016934257,0.03182776,-0.024590623,0.008216044,0.032447457,-0.0024955478,0.019326642,-0.011367079,-0.080586,-0.015344325,-0.033759415,0.0022547115,0.008473295,0.017144652,0.054086722,0.029701583,-0.06525569,0.0032528723,0.07004342,-0.0020965803,0.039625164,0.029371088,-0.026681622,-0.015225962,0.08452345,0.013448614,0.051029332,-0.04045426,-0.009441574,-0.049245223,-0.005614257,0.007855355,0.03142175,0.0626503,0.043424446,-0.06422542,-0.035660863,-0.06270949,0.042491928,-0.051867887,-0.004202027,0.017008372,0.03916241,-0.068941504,-0.022730837,-0.018094461,0.004296519,-0.0062098186,0.063470595,-0.037269898,-0.0010477453,-0.021514205,0.047661357,-0.0074927825,-0.058016244,-0.07399451,0.045957662,-0.07078458,0.05175359,-0.04976371,0.08553047,-0.036891226,-0.058131233,-0.042802148,-0.06986528,-0.0037947772,0.039507978,0.020067636,0.02164225,0.033943057
